uniqid,zip,from.year,from.month,from.day,to.year,to.month,to.day
2834,51021,2020,3,23,2020,5,24
2835,51023,2020,3,23,2020,5,24
2836,51025,2020,3,23,2020,5,24
2837,51027,2020,3,23,2020,5,24
2838,51029,2020,3,23,2020,5,24
2839,51031,2020,3,23,2020,5,24
2840,51033,2020,3,23,2020,5,24
2841,51035,2020,3,23,2020,5,24
2842,51036,2020,3,23,2020,5,24
2843,51037,2020,3,23,2020,5,24
2844,51041,2020,3,23,2020,5,24
2845,51043,2020,3,23,2020,5,24
2846,51045,2020,3,23,2020,5,24
2847,51047,2020,3,23,2020,5,24
2848,51049,2020,3,23,2020,5,24
2849,51051,2020,3,23,2020,5,24
2850,51053,2020,3,23,2020,5,24
2851,51057,2020,3,23,2020,5,24
2852,51059,2020,3,23,2020,5,24
2853,51061,2020,3,23,2020,5,24
2854,51063,2020,3,23,2020,5,24
2855,51065,2020,3,23,2020,5,24
2856,51067,2020,3,23,2020,5,24
2857,51069,2020,3,23,2020,5,24
2858,51071,2020,3,23,2020,5,24
2859,51073,2020,3,23,2020,5,24
2860,51075,2020,3,23,2020,5,24
2861,51077,2020,3,23,2020,5,24
2862,51079,2020,3,23,2020,5,24
2863,51081,2020,3,23,2020,5,24
2864,51083,2020,3,23,2020,5,24
2865,51085,2020,3,23,2020,5,24
2866,51087,2020,3,23,2020,5,24
2867,51089,2020,3,23,2020,5,24
2868,51091,2020,3,23,2020,5,24
2869,51093,2020,3,23,2020,5,24
2870,51095,2020,3,23,2020,5,24
2871,51097,2020,3,23,2020,5,24
2872,51099,2020,3,23,2020,5,24
2873,51101,2020,3,23,2020,5,24
2874,51103,2020,3,23,2020,5,24
2875,51105,2020,3,23,2020,5,24
2876,51107,2020,3,23,2020,5,24
2877,51109,2020,3,23,2020,5,24
2878,51111,2020,3,23,2020,5,24
2879,51113,2020,3,23,2020,5,24
2880,51115,2020,3,23,2020,5,24
2881,51117,2020,3,23,2020,5,24
2882,51119,2020,3,23,2020,5,24
2883,51121,2020,3,23,2020,5,24
2884,51125,2020,3,23,2020,5,24
2885,51127,2020,3,23,2020,5,24
2886,51131,2020,3,23,2020,5,24
2887,51133,2020,3,23,2020,5,24
2888,51135,2020,3,23,2020,5,24
2889,51137,2020,3,23,2020,5,24
2890,51139,2020,3,23,2020,5,24
2891,51141,2020,3,23,2020,5,24
2892,51143,2020,3,23,2020,5,24
2893,51145,2020,3,23,2020,5,24
2894,51147,2020,3,23,2020,5,24
2895,51149,2020,3,23,2020,5,24
2896,51153,2020,3,23,2020,5,24
2897,51155,2020,3,23,2020,5,24
2898,51157,2020,3,23,2020,5,24
2899,51159,2020,3,23,2020,5,24
2900,51161,2020,3,23,2020,5,24
2901,51163,2020,3,23,2020,5,24
2902,51165,2020,3,23,2020,5,24
2903,51167,2020,3,23,2020,5,24
2904,51169,2020,3,23,2020,5,24
2905,51171,2020,3,23,2020,5,24
2906,51173,2020,3,23,2020,5,24
2907,51175,2020,3,23,2020,5,24
2908,51177,2020,3,23,2020,5,24
2909,51179,2020,3,23,2020,5,24
2910,51181,2020,3,23,2020,5,24
2911,51183,2020,3,23,2020,5,24
2912,51185,2020,3,23,2020,5,24
2913,51187,2020,3,23,2020,5,24
2914,51191,2020,3,23,2020,5,24
2915,51193,2020,3,23,2020,5,24
2916,51195,2020,3,23,2020,5,24
2917,51197,2020,3,23,2020,5,24
2918,51199,2020,3,23,2020,5,24
2919,51510,2020,3,23,2020,5,24
2920,51520,2020,3,23,2020,5,24
2921,51530,2020,3,23,2020,5,24
2922,51540,2020,3,23,2020,5,24
2923,51550,2020,3,23,2020,5,24
2924,51570,2020,3,23,2020,5,24
2925,51580,2020,3,23,2020,5,24
2926,51590,2020,3,23,2020,5,24
2927,51595,2020,3,23,2020,5,24
2928,51600,2020,3,23,2020,5,24
2929,51610,2020,3,23,2020,5,24
2930,51620,2020,3,23,2020,5,24
2931,51630,2020,3,23,2020,5,24
2932,51640,2020,3,23,2020,5,24
2933,51650,2020,3,23,2020,5,24
2934,51660,2020,3,23,2020,5,24
2935,51670,2020,3,23,2020,5,24
2936,51678,2020,3,23,2020,5,24
2937,51680,2020,3,23,2020,5,24
2938,51683,2020,3,23,2020,5,24
2939,51685,2020,3,23,2020,5,24
2940,51690,2020,3,23,2020,5,24
2941,51700,2020,3,23,2020,5,24
2942,51710,2020,3,23,2020,5,24
2943,51720,2020,3,23,2020,5,24
2944,51730,2020,3,23,2020,5,24
2945,51735,2020,3,23,2020,5,24
2946,51740,2020,3,23,2020,5,24
2947,51750,2020,3,23,2020,5,24
2948,51760,2020,3,23,2020,5,24
2949,51770,2020,3,23,2020,5,24
2950,51775,2020,3,23,2020,5,24
2951,51790,2020,3,23,2020,5,24
2952,51800,2020,3,23,2020,5,24
2953,51810,2020,3,23,2020,5,24
2954,51820,2020,3,23,2020,5,24
2955,51830,2020,3,23,2020,5,24
2956,51840,2020,3,23,2020,5,24
2957,53001,2020,3,23,2020,5,24
2958,53003,2020,3,23,2020,5,24
2959,53005,2020,3,23,2020,5,24
2960,53007,2020,3,23,2020,5,24
2961,53009,2020,3,23,2020,5,24
2962,53011,2020,3,23,2020,5,24
2963,53013,2020,3,23,2020,5,24
2964,53015,2020,3,23,2020,5,24
2965,53017,2020,3,23,2020,5,24
2966,53019,2020,3,23,2020,5,24
2967,53021,2020,3,23,2020,5,24
2968,53023,2020,3,23,2020,5,24
2969,53025,2020,3,23,2020,5,24
2970,53027,2020,3,23,2020,5,24
2971,53029,2020,3,23,2020,5,24
2972,53031,2020,3,23,2020,5,24
2973,53033,2020,3,23,2020,5,24
2974,53035,2020,3,23,2020,5,24
2975,53037,2020,3,23,2020,5,24
2976,53039,2020,3,23,2020,5,24
2977,53041,2020,3,23,2020,5,24
2978,53043,2020,3,23,2020,5,24
2979,53045,2020,3,23,2020,5,24
2980,53047,2020,3,23,2020,5,24
2981,53049,2020,3,23,2020,5,24
2982,53051,2020,3,23,2020,5,24
2983,53053,2020,3,23,2020,5,24
2984,53055,2020,3,23,2020,5,24
2985,53057,2020,3,23,2020,5,24
2986,53059,2020,3,23,2020,5,24
2987,53061,2020,3,23,2020,5,24
2988,53063,2020,3,23,2020,5,24
2989,53065,2020,3,23,2020,5,24
2990,53067,2020,3,23,2020,5,24
2991,53069,2020,3,23,2020,5,24
2992,53071,2020,3,23,2020,5,24
2993,53073,2020,3,23,2020,5,24
2994,53075,2020,3,23,2020,5,24
2995,53077,2020,3,23,2020,5,24
2996,54001,2020,3,23,2020,5,24
2997,54003,2020,3,23,2020,5,24
2998,54005,2020,3,23,2020,5,24
2999,54007,2020,3,23,2020,5,24
3000,54009,2020,3,23,2020,5,24
3001,54011,2020,3,23,2020,5,24
3002,54013,2020,3,23,2020,5,24
3003,54015,2020,3,23,2020,5,24
3004,54017,2020,3,23,2020,5,24
3005,54019,2020,3,23,2020,5,24
3006,54021,2020,3,23,2020,5,24
3007,54023,2020,3,23,2020,5,24
3008,54025,2020,3,23,2020,5,24
3009,54027,2020,3,23,2020,5,24
3010,54029,2020,3,23,2020,5,24
3011,54031,2020,3,23,2020,5,24
3012,54033,2020,3,23,2020,5,24
3013,54035,2020,3,23,2020,5,24
3014,54037,2020,3,23,2020,5,24
3015,54039,2020,3,23,2020,5,24
3016,54041,2020,3,23,2020,5,24
3017,54043,2020,3,23,2020,5,24
3018,54045,2020,3,23,2020,5,24
3019,54047,2020,3,23,2020,5,24
3020,54049,2020,3,23,2020,5,24
3021,54051,2020,3,23,2020,5,24
3022,54053,2020,3,23,2020,5,24
3023,54055,2020,3,23,2020,5,24
3024,54057,2020,3,23,2020,5,24
3025,54059,2020,3,23,2020,5,24
3026,54061,2020,3,23,2020,5,24
3027,54063,2020,3,23,2020,5,24
3028,54065,2020,3,23,2020,5,24
3029,54067,2020,3,23,2020,5,24
3030,54069,2020,3,23,2020,5,24
3031,54071,2020,3,23,2020,5,24
3032,54073,2020,3,23,2020,5,24
3033,54075,2020,3,23,2020,5,24
3034,54077,2020,3,23,2020,5,24
3035,54079,2020,3,23,2020,5,24
3036,54081,2020,3,23,2020,5,24
3037,54083,2020,3,23,2020,5,24
3038,54085,2020,3,23,2020,5,24
3039,54087,2020,3,23,2020,5,24
3040,54089,2020,3,23,2020,5,24
3041,54091,2020,3,23,2020,5,24
3042,54093,2020,3,23,2020,5,24
3043,54095,2020,3,23,2020,5,24
3044,54097,2020,3,23,2020,5,24
3045,54099,2020,3,23,2020,5,24
3046,54101,2020,3,23,2020,5,24
3047,54103,2020,3,23,2020,5,24
3048,54105,2020,3,23,2020,5,24
3049,54107,2020,3,23,2020,5,24
3050,54109,2020,3,23,2020,5,24
3051,55001,2020,3,23,2020,5,24
3052,55003,2020,3,23,2020,5,24
3053,55005,2020,3,23,2020,5,24
3054,55007,2020,3,23,2020,5,24
3055,55009,2020,3,23,2020,5,24
3056,55011,2020,3,23,2020,5,24
3057,55013,2020,3,23,2020,5,24
3058,55015,2020,3,23,2020,5,24
3059,55017,2020,3,23,2020,5,24
3060,55019,2020,3,23,2020,5,24
3061,55021,2020,3,23,2020,5,24
3062,55023,2020,3,23,2020,5,24
3063,55025,2020,3,23,2020,5,24
3064,55027,2020,3,23,2020,5,24
3065,55029,2020,3,23,2020,5,24
3066,55031,2020,3,23,2020,5,24
3067,55033,2020,3,23,2020,5,24
3068,55035,2020,3,23,2020,5,24
3069,55037,2020,3,23,2020,5,24
3070,55039,2020,3,23,2020,5,24
3071,55041,2020,3,23,2020,5,24
3072,55043,2020,3,23,2020,5,24
3073,55045,2020,3,23,2020,5,24
3074,55047,2020,3,23,2020,5,24
3075,55049,2020,3,23,2020,5,24
3076,55051,2020,3,23,2020,5,24
3077,55053,2020,3,23,2020,5,24
3078,55055,2020,3,23,2020,5,24
3079,55057,2020,3,23,2020,5,24
3080,55059,2020,3,23,2020,5,24
3081,55061,2020,3,23,2020,5,24
3082,55063,2020,3,23,2020,5,24
3083,55065,2020,3,23,2020,5,24
3084,55067,2020,3,23,2020,5,24
3085,55069,2020,3,23,2020,5,24
3086,55071,2020,3,23,2020,5,24
3087,55073,2020,3,23,2020,5,24
3088,55075,2020,3,23,2020,5,24
3089,55077,2020,3,23,2020,5,24
3090,55078,2020,3,23,2020,5,24
3091,55079,2020,3,23,2020,5,24
3092,55081,2020,3,23,2020,5,24
3093,55083,2020,3,23,2020,5,24
3094,55085,2020,3,23,2020,5,24
3095,55087,2020,3,23,2020,5,24
3096,55089,2020,3,23,2020,5,24
3097,55091,2020,3,23,2020,5,24
3098,55093,2020,3,23,2020,5,24
3099,55095,2020,3,23,2020,5,24
3100,55097,2020,3,23,2020,5,24
3101,55099,2020,3,23,2020,5,24
3102,55101,2020,3,23,2020,5,24
3103,55103,2020,3,23,2020,5,24
3104,55105,2020,3,23,2020,5,24
3105,55107,2020,3,23,2020,5,24
3106,55109,2020,3,23,2020,5,24
3107,55111,2020,3,23,2020,5,24
3108,55113,2020,3,23,2020,5,24
3109,55115,2020,3,23,2020,5,24
3110,55117,2020,3,23,2020,5,24
3111,55119,2020,3,23,2020,5,24
3112,55121,2020,3,23,2020,5,24
3113,55123,2020,3,23,2020,5,24
3114,55125,2020,3,23,2020,5,24
3115,55127,2020,3,23,2020,5,24
3116,55129,2020,3,23,2020,5,24
3117,55131,2020,3,23,2020,5,24
3118,55133,2020,3,23,2020,5,24
3119,55135,2020,3,23,2020,5,24
3120,55137,2020,3,23,2020,5,24
3121,55139,2020,3,23,2020,5,24
3122,55141,2020,3,23,2020,5,24
3123,56001,2020,3,23,2020,5,24
3124,56003,2020,3,23,2020,5,24
3125,56005,2020,3,23,2020,5,24
3126,56007,2020,3,23,2020,5,24
3127,56009,2020,3,23,2020,5,24
3128,56011,2020,3,23,2020,5,24
3129,56013,2020,3,23,2020,5,24
3130,56015,2020,3,23,2020,5,24
3131,56017,2020,3,23,2020,5,24
3132,56019,2020,3,23,2020,5,24
3133,56021,2020,3,23,2020,5,24
3134,56023,2020,3,23,2020,5,24
3135,56025,2020,3,23,2020,5,24
3136,56027,2020,3,23,2020,5,24
3137,56029,2020,3,23,2020,5,24
3138,56031,2020,3,23,2020,5,24
3139,56033,2020,3,23,2020,5,24
3140,56035,2020,3,23,2020,5,24
3141,56037,2020,3,23,2020,5,24
3142,56039,2020,3,23,2020,5,24
3143,56041,2020,3,23,2020,5,24
3144,56043,2020,3,23,2020,5,24
3145,56045,2020,3,23,2020,5,24
3146,60000,2020,3,23,2020,5,24
3147,66000,2020,3,23,2020,5,24
3148,69000,2020,3,23,2020,5,24
3149,78000,2020,3,23,2020,5,24
3150,88888,2020,3,23,2020,5,24
3151,90049,2020,3,23,2020,5,24
3152,99999,2020,3,23,2020,5,24
