date,Max,Avg,Min,State
2020/4/12,84,69.4,50,Alabama
2020/4/12,53,39.7,26,Alaska
2020/4/12,76,64.7,53,Arizona 
2020/4/12,69,58.8,55, Arkansas
2020/4/12,73,57.8,51,California
2020/4/12,37,23.9,20,Colorado
2020/4/12,63,47.9,30,Connecticut 
2020/4/12,68,53.8,37,Delaware
2020/4/12,80,71.5,56,Florida
2020/4/12,75,63.4,52,Georgia
2020/4/12,83,75.5,70,Hawaii
2020/4/12,53,44.1,34,Idaho
2020/4/12,62,56.8,45,Illinois
2020/4/12,60,53.6,48,Indiana
2020/4/12,48,39.3,30,Iowa
2020/4/12,63,50.3,33,Kansas
2020/4/12,60,55.5,53,Kentucky
2020/4/12,85,76.5,69,Louisiana
2020/4/12,51,41.3,29,Maine
2020/4/12,72,55.9,39,Maryland
2020/4/12,60,48.5,36,Massachusetts
2020/4/12,61,52.8,45,Michigan
2020/4/12,44,31.3,29,Minnesota
2020/4/12,82,70.5,62,Mississippi 
2020/4/12,67,52.5,36,Missouri
2020/4/12,31,22.4,14,Montana
2020/4/12,50,36.2,29,Nebraska 
2020/4/12,61,53.2,44,Nevada
2020/4/12,61,48,32,New Hampshire
2020/4/12,67,53,34,New Jersey
2020/4/12,63,49.4,35,New Mexico
2020/4/12,61,53.4,44,New York
2020/4/12,74,63,51,North Carolina
2020/4/12,33,27.6,22,North Dakota
2020/4/12,62,53.3,44,Ohio
2020/4/12,69,53,36,Oklahoma
2020/4/12,64,51.2,36,Oregon
2020/4/12,22,17.6,14,Wyoming
2020/4/12,54,45.4,34,Wisconsin
2020/4/12,69,59,48,West Virginia
2020/4/12,59,49.6,38,Washington
2020/4/12,75,62.8,50,Virginia
2020/4/12,57,46.9,34,Vermont
2020/4/12,52,44.5,37,Utah
2020/4/12,86,75.9,58,Texas
2020/4/12,66,56.4,53,Tennessee
2020/4/12,34,29.8,25,South Dakota
2020/4/12,74,64.5,51,South Carolina
2020/4/12,55,46.3,33,Rhode Island
2020/4/12,65,51.3,35,Pennsylvania
2020/4/13,78,68.9,56,Alabama
2020/4/13,44,42,40,Alaska
2020/4/13,77,67.7,59,Arizona 
2020/4/13,55,48,41, Arkansas
2020/4/13,78,60.6,47,California
2020/4/13,25,19.9,15,Colorado
2020/4/13,61,57.9,51,Connecticut 
2020/4/13,73,61.5,57,Delaware
2020/4/13,86,78.2,72,Florida
2020/4/13,75,67.7,57,Georgia
2020/4/13,84,78.1,74,Hawaii
2020/4/13,51,41.5,29,Idaho
2020/4/13,45,38.8,33,Illinois
2020/4/13,54,44.6,37,Indiana
2020/4/13,42,31.4,24,Iowa
2020/4/13,45,36.5,28,Kansas
2020/4/13,62,51,39,Kentucky
2020/4/13,70,62.7,52,Louisiana
2020/4/13,54,49.2,42,Maine
2020/4/13,77,63,55,Maryland
2020/4/13,60,56.8,50,Massachusetts
2020/4/13,56,43.9,33,Michigan
2020/4/13,35,29.2,23,Minnesota
2020/4/13,58,54,45,Mississippi 
2020/4/13,46,37.5,31,Missouri
2020/4/13,36,26.9,17,Montana
2020/4/13,43,32.8,24,Nebraska 
2020/4/13,56,47.5,41,Nevada
2020/4/13,62,57.4,50,New Hampshire
2020/4/13,70,60.6,55,New Jersey
2020/4/13,34,27.8,25,New Mexico
2020/4/13,68,58.4,53,New York
2020/4/13,80,71.1,63,North Carolina
2020/4/13,27,22.8,15,North Dakota
2020/4/13,60,51.4,41,Ohio
2020/4/13,44,37.5,33,Oklahoma
2020/4/13,65,50.8,34,Oregon
2020/4/13,23,15.9,6,Wyoming
2020/4/13,39,33.6,30,Wisconsin
2020/4/13,69,57,45,West Virginia
2020/4/13,64,51.7,38,Washington
2020/4/13,82,69,61,Virginia
2020/4/13,64,57.9,48,Vermont
2020/4/13,46,39.5,33,Utah
2020/4/13,63,54.7,45,Texas
2020/4/13,66,53.6,44,Tennessee
2020/4/13,32,26.1,20,South Dakota
2020/4/13,81,72.6,62,South Carolina
2020/4/13,60,55.8,51,Rhode Island
2020/4/13,71,61.5,50,Pennsylvania
2020/4/14,71,60.4,50,Alabama
2020/4/14,54,43.4,35,Alaska
2020/4/14,79,69.6,59,Arizona 
2020/4/14,50,44.9,40, Arkansas
2020/4/14,81,63.4,48,California
2020/4/14,46,30.5,13,Colorado
2020/4/14,58,50.9,43,Connecticut 
2020/4/14,59,51.3,45,Delaware
2020/4/14,82,72.6,64,Florida
2020/4/14,71,58,47,Georgia
2020/4/14,81,73.9,68,Hawaii
2020/4/14,60,46.9,31,Idaho
2020/4/14,48,38.8,30,Illinois
2020/4/14,45,38.2,31,Indiana
2020/4/14,43,32.5,24,Iowa
2020/4/14,51,41.3,29,Kansas
2020/4/14,41,38.1,34,Kentucky
2020/4/14,72,57,48,Louisiana
2020/4/14,55,48.7,42,Maine
2020/4/14,58,50.9,42,Maryland
2020/4/14,59,51.4,46,Massachusetts
2020/4/14,38,31.4,27,Michigan
2020/4/14,29,24.9,21,Minnesota
2020/4/14,64,52.9,43,Mississippi 
2020/4/14,49,40.8,32,Missouri
2020/4/14,49,37.9,25,Montana
2020/4/14,50,36.1,19,Nebraska 
2020/4/14,63,47.8,31,Nevada
2020/4/14,58,51,44,New Hampshire
2020/4/14,55,50,43,New Jersey
2020/4/14,49,33.3,26,New Mexico
2020/4/14,59,52.5,48,New York
2020/4/14,73,63,52,North Carolina
2020/4/14,34,23,12,North Dakota
2020/4/14,45,39.8,34,Ohio
2020/4/14,45,36.3,32,Oklahoma
2020/4/14,68,51,35,Oregon
2020/4/14,39,26.4,9,Wyoming
2020/4/14,34,29.7,26,Wisconsin
2020/4/14,46,40.1,32,West Virginia
2020/4/14,63,52.4,43,Washington
2020/4/14,64,56,49,Virginia
2020/4/14,50,44.5,39,Vermont
2020/4/14,52,42.6,30,Utah
2020/4/14,64,54.8,45,Texas
2020/4/14,50,43.6,36,Tennessee
2020/4/14,39,27.9,18,South Dakota
2020/4/14,83,67.9,53,South Carolina
2020/4/14,58,52.2,47,Rhode Island
2020/4/14,52,46.5,39,Pennsylvania
2020/4/15,67,56.1,46,Alabama
2020/4/15,48,42.9,34,Alaska
2020/4/15,82,70.2,56,Arizona 
2020/4/15,64,49.3,34, Arkansas
2020/4/15,78,63.2,46,California
2020/4/15,54,38.8,23,Colorado
2020/4/15,51,44.9,36,Connecticut 
2020/4/15,53,45.3,40,Delaware
2020/4/15,72,64.8,55,Florida
2020/4/15,61,51.9,41,Georgia
2020/4/15,85,78.3,74,Hawaii
2020/4/15,60,50.9,45,Idaho
2020/4/15,46,37.5,30,Illinois
2020/4/15,44,36.5,29,Indiana
2020/4/15,41,29.4,23,Iowa
2020/4/15,56,44.3,33,Kansas
2020/4/15,52,40,26,Kentucky
2020/4/15,68,56.1,46,Louisiana
2020/4/15,47,40.5,33,Maine
2020/4/15,53,45.1,38,Maryland
2020/4/15,52,45.4,39,Massachusetts
2020/4/15,36,29.9,24,Michigan
2020/4/15,35,27.4,20,Minnesota
2020/4/15,64,51.8,43,Mississippi 
2020/4/15,51,42.8,37,Missouri
2020/4/15,40,33.4,28,Montana
2020/4/15,55,38.3,17,Nebraska 
2020/4/15,71,55.8,38,Nevada
2020/4/15,51,45.9,36,New Hampshire
2020/4/15,50,43.9,39,New Jersey
2020/4/15,58,40.9,22,New Mexico
2020/4/15,52,48,43,New York
2020/4/15,57,47.3,40,North Carolina
2020/4/15,42,29.5,16,North Dakota
2020/4/15,51,37.9,27,Ohio
2020/4/15,59,45.7,29,Oklahoma
2020/4/15,62,52.3,43,Oregon
2020/4/15,41,32.5,25,Wyoming
2020/4/15,37,29.6,22,Wisconsin
2020/4/15,53,41.3,32,West Virginia
2020/4/15,65,54.1,49,Washington
2020/4/15,54,44.3,38,Virginia
2020/4/15,45,39.2,35,Vermont
2020/4/15,57,48,43,Utah
2020/4/15,68,54.7,41,Texas
2020/4/15,61,46.8,31,Tennessee
2020/4/15,45,31,16,South Dakota
2020/4/15,67,58.5,50,South Carolina
2020/4/15,53,45.7,38,Rhode Island
2020/4/15,51,44.4,37,Pennsylvania
2020/4/16,74,58.6,43,Alabama
2020/4/16,46,43.6,41,Alaska
2020/4/16,85,72.3,56,Arizona 
2020/4/16,70,55.8,39, Arkansas
2020/4/16,80,63.8,49,California
2020/4/16,32,26.4,20,Colorado
2020/4/16,47,40.3,35,Connecticut 
2020/4/16,50,44.8,39,Delaware
2020/4/16,75,64.7,54,Florida
2020/4/16,69,56.5,42,Georgia
2020/4/16,84,77.9,74,Hawaii
2020/4/16,54,43.7,37,Idaho
2020/4/16,43,33.3,27,Illinois
2020/4/16,47,37.3,24,Indiana
2020/4/16,39,33,30,Iowa
2020/4/16,51,41.8,37,Kansas
2020/4/16,50,39.7,25,Kentucky
2020/4/16,74,58.8,43,Louisiana
2020/4/16,44,36.9,32,Maine
2020/4/16,52,45,35,Maryland
2020/4/16,46,40.5,34,Massachusetts
2020/4/16,38,31.6,22,Michigan
2020/4/16,45,36.2,25,Minnesota
2020/4/16,73,56,38,Mississippi 
2020/4/16,57,45.9,39,Missouri
2020/4/16,44,32.5,22,Montana
2020/4/16,42,34.1,32,Nebraska 
2020/4/16,62,53,45,Nevada
2020/4/16,46,38.7,33,New Hampshire
2020/4/16,49,42.7,36,New Jersey
2020/4/16,68,50.6,32,New Mexico
2020/4/16,48,45.6,40,New York
2020/4/16,66,51.4,36,North Carolina
2020/4/16,43,32.5,22,North Dakota
2020/4/16,49,38.1,27,Ohio
2020/4/16,70,57.1,41,Oklahoma
2020/4/16,70,56.5,43,Oregon
2020/4/16,27,21.8,9,Wyoming
2020/4/16,44,34.6,24,Wisconsin
2020/4/16,54,43.4,33,West Virginia
2020/4/16,70,57.7,46,Washington
2020/4/16,63,49.9,37,Virginia
2020/4/16,43,36.2,31,Vermont
2020/4/16,49,41.5,37,Utah
2020/4/16,77,61.6,44,Texas
2020/4/16,64,51.6,39,Tennessee
2020/4/16,46,30.6,19,South Dakota
2020/4/16,69,56.6,43,South Carolina
2020/4/16,49,41.6,34,Rhode Island
2020/4/16,46,41.6,34,Pennsylvania
2020/4/17,80,63.8,45,Alabama
2020/4/17,55,44.3,37,Alaska
2020/4/17,87,73.3,58,Arizona 
2020/4/17,68,57.1,48, Arkansas
2020/4/17,71,59,50,California
2020/4/17,55,29.2,12,Colorado
2020/4/17,50,40.5,27,Connecticut 
2020/4/17,52,44,31,Delaware
2020/4/17,80,67.1,50,Florida
2020/4/17,73,61.2,48,Georgia
2020/4/17,85,77.3,72,Hawaii
2020/4/17,61,49.5,36,Idaho
2020/4/17,41,38.2,32,Illinois
2020/4/17,48,41.7,36,Indiana
2020/4/17,48,36.3,31,Iowa
2020/4/17,48,38.7,34,Kansas
2020/4/17,60,49.5,41,Kentucky
2020/4/17,81,67,50,Louisiana
2020/4/17,45,37.4,30,Maine
2020/4/17,57,46.7,33,Maryland
2020/4/17,49,42.2,34,Massachusetts
2020/4/17,37,33.9,30,Michigan
2020/4/17,49,41,29,Minnesota
2020/4/17,77,63.4,45,Mississippi 
2020/4/17,44,39,33,Missouri
2020/4/17,62,43.8,24,Montana
2020/4/17,49,33.3,26,Nebraska 
2020/4/17,63,51.5,39,Nevada
2020/4/17,49,41.4,32,New Hampshire
2020/4/17,49,41.3,31,New Jersey
2020/4/17,67,51.7,30,New Mexico
2020/4/17,50,43.9,39,New York
2020/4/17,72,57.5,37,North Carolina
2020/4/17,60,42.1,24,North Dakota
2020/4/17,49,42.4,36,Ohio
2020/4/17,59,43.8,37,Oklahoma
2020/4/17,76,56.5,37,Oregon
2020/4/17,40,26.5,7,Wyoming
2020/4/17,48,40.4,33,Wisconsin
2020/4/17,66,50.5,36,West Virginia
2020/4/17,69,57.8,45,Washington
2020/4/17,69,55,38,Virginia
2020/4/17,44,38.1,32,Vermont
2020/4/17,56,44.9,33,Utah
2020/4/17,73,64.6,56,Texas
2020/4/17,77,60.7,45,Tennessee
2020/4/17,55,38.4,20,South Dakota
2020/4/17,75,60,42,South Carolina
2020/4/17,51,42,33,Rhode Island
2020/4/17,48,39.9,29,Pennsylvania
2020/4/18,79,70.4,62,Alabama
2020/4/18,61,43.1,30,Alaska
2020/4/18,77,68.7,58,Arizona 
2020/4/18,62,50,37, Arkansas
2020/4/18,69,58.4,49,California
2020/4/18,56,46.1,35,Colorado
2020/4/18,43,35.8,32,Connecticut 
2020/4/18,50,46.8,36,Delaware
2020/4/18,83,72.3,64,Florida
2020/4/18,69,62,57,Georgia
2020/4/18,82,76.3,71,Hawaii
2020/4/18,67,53.7,38,Idaho
2020/4/18,58,45.1,29,Illinois
2020/4/18,55,42.6,30,Indiana
2020/4/18,65,49.7,35,Iowa
2020/4/18,65,48.7,34,Kansas
2020/4/18,51,42.1,35,Kentucky
2020/4/18,77,70.8,68,Louisiana
2020/4/18,45,38.6,32,Maine
2020/4/18,54,48.3,37,Maryland
2020/4/18,41,36.3,32,Massachusetts
2020/4/18,54,42.3,28,Michigan
2020/4/18,66,49.9,39,Minnesota
2020/4/18,72,61.9,56,Mississippi 
2020/4/18,63,46.8,29,Missouri
2020/4/18,53,43,34,Montana
2020/4/18,73,54.7,37,Nebraska 
2020/4/18,66,52.7,39,Nevada
2020/4/18,44,38.2,34,New Hampshire
2020/4/18,47,43.3,33,New Jersey
2020/4/18,64,52,36,New Mexico
2020/4/18,47,44.3,42,New York
2020/4/18,67,59.4,43,North Carolina
2020/4/18,57,47.1,36,North Dakota
2020/4/18,51,41.9,35,Ohio
2020/4/18,66,50.7,31,Oklahoma
2020/4/18,52,48.5,44,Oregon
2020/4/18,52,41.4,32,Wyoming
2020/4/18,59,48.2,32,Wisconsin
2020/4/18,49,41.9,36,West Virginia
2020/4/18,57,52.1,49,Washington
2020/4/18,63,56.5,42,Virginia
2020/4/18,50,40.3,31,Vermont
2020/4/18,63,52.1,41,Utah
2020/4/18,61,58.5,55,Texas
2020/4/18,57,47.5,41,Tennessee
2020/4/18,65,49,34,South Dakota
2020/4/18,78,67.5,57,South Carolina
2020/4/18,40,36.6,32,Rhode Island
2020/4/18,51,42.5,33,Pennsylvania
2020/4/19,66,61.9,57,Alabama
2020/4/19,62,44.7,31,Alaska
2020/4/19,82,71.8,59,Arizona 
2020/4/19,57,54.4,51, Arkansas
2020/4/19,68,58.6,50,California
2020/4/19,62,46.6,34,Colorado
2020/4/19,64,47.7,29,Connecticut 
2020/4/19,62,49.7,32,Delaware
2020/4/19,83,74,69,Florida
2020/4/19,54,51.6,48,Georgia
2020/4/19,80,75.5,68,Hawaii
2020/4/19,68,55.5,41,Idaho
2020/4/19,67,54.8,45,Illinois
2020/4/19,62,50,39,Indiana
2020/4/19,61,53,45,Iowa
2020/4/19,68,55.7,46,Kansas
2020/4/19,58,47.8,37,Kentucky
2020/4/19,86,75.3,69,Louisiana
2020/4/19,55,44.8,32,Maine
2020/4/19,65,51.1,34,Maryland
2020/4/19,61,48.7,37,Massachusetts
2020/4/19,60,48.5,36,Michigan
2020/4/19,50,43.5,36,Minnesota
2020/4/19,75,65.6,62,Mississippi 
2020/4/19,68,56.8,48,Missouri
2020/4/19,61,47,32,Montana
2020/4/19,65,53.4,40,Nebraska 
2020/4/19,61,53,44,Nevada
2020/4/19,63,48.5,31,New Hampshire
2020/4/19,59,47.3,30,New Jersey
2020/4/19,67,51.9,37,New Mexico
2020/4/19,61,52.7,42,New York
2020/4/19,69,55.9,39,North Carolina
2020/4/19,58,41.5,24,North Dakota
2020/4/19,57,47.2,38,Ohio
2020/4/19,67,58.5,50,Oklahoma
2020/4/19,61,48.7,39,Oregon
2020/4/19,56,40,30,Wyoming
2020/4/19,56,49.8,41,Wisconsin
2020/4/19,64,47.6,29,West Virginia
2020/4/19,64,54.6,49,Washington
2020/4/19,68,53.2,35,Virginia
2020/4/19,59,46.6,31,Vermont
2020/4/19,61,53.9,46,Utah
2020/4/19,94,68.2,59,Texas
2020/4/19,64,52.9,43,Tennessee
2020/4/19,48,41,33,South Dakota
2020/4/19,61,55.7,46,South Carolina
2020/4/19,59,47.5,34,Rhode Island
2020/4/19,59,48.8,31,Pennsylvania
2020/4/20,77,65.6,57,Alabama
2020/4/20,49,44.9,36,Alaska
2020/4/20,86,75.8,63,Arizona 
2020/4/20,74,60.1,47, Arkansas
2020/4/20,69,58.4,52,California
2020/4/20,64,50.8,33,Colorado
2020/4/20,55,47.5,39,Connecticut 
2020/4/20,60,53.8,48,Delaware
2020/4/20,80,69.5,62,Florida
2020/4/20,71,60,54,Georgia
2020/4/20,80,75.4,68,Hawaii
2020/4/20,70,57.1,42,Idaho
2020/4/20,65,53.1,33,Illinois
2020/4/20,65,51.9,38,Indiana
2020/4/20,66,54.2,42,Iowa
2020/4/20,71,56.4,42,Kansas
2020/4/20,64,53.9,42,Kentucky
2020/4/20,75,67.5,59,Louisiana
2020/4/20,49,43.6,36,Maine
2020/4/20,63,55.6,51,Maryland
2020/4/20,51,46,38,Massachusetts
2020/4/20,57,44.7,30,Michigan
2020/4/20,60,46.3,38,Minnesota
2020/4/20,72,61.1,55,Mississippi 
2020/4/20,68,57.3,45,Missouri
2020/4/20,65,51.7,35,Montana
2020/4/20,71,56.4,38,Nebraska 
2020/4/20,62,51.4,39,Nevada
2020/4/20,54,47.6,37,New Hampshire
2020/4/20,56,51.3,43,New Jersey
2020/4/20,68,53.6,38,New Mexico
2020/4/20,57,52.7,50,New York
2020/4/20,61,55.3,51,North Carolina
2020/4/20,62,52.3,32,North Dakota
2020/4/20,60,50.5,38,Ohio
2020/4/20,76,62.4,48,Oklahoma
2020/4/20,69,53,38,Oregon
2020/4/20,59,45.4,30,Wyoming
2020/4/20,62,47.7,32,Wisconsin
2020/4/20,66,56.8,48,West Virginia
2020/4/20,66,55.7,46,Washington
2020/4/20,60,53.6,47,Virginia
2020/4/20,46,38.4,31,Vermont
2020/4/20,66,54.9,43,Utah
2020/4/20,87,68.6,52,Texas
2020/4/20,72,60.3,48,Tennessee
2020/4/20,66,50.7,38,South Dakota
2020/4/20,69,60.5,54,South Carolina
2020/4/20,53,48.3,38,Rhode Island
2020/4/20,59,50.9,45,Pennsylvania
2020/4/21,81,60.6,50,Alabama
2020/4/21,45,43.6,43,Alaska
2020/4/21,82,73.9,63,Arizona 
2020/4/21,81,66.9,53, Arkansas
2020/4/21,79,61.4,45,California
2020/4/21,66,52.7,41,Colorado
2020/4/21,52,43.2,36,Connecticut 
2020/4/21,63,51.9,41,Delaware
2020/4/21,84,70.1,54,Florida
2020/4/21,74,63.8,53,Georgia
2020/4/21,80,75.3,70,Hawaii
2020/4/21,72,58.3,42,Idaho
2020/4/21,60,51.3,42,Illinois
2020/4/21,56,49.9,44,Indiana
2020/4/21,63,51.3,38,Iowa
2020/4/21,74,58.8,40,Kansas
2020/4/21,61,54,43,Kentucky
2020/4/21,85,70.7,57,Louisiana
2020/4/21,50,37.8,28,Maine
2020/4/21,67,54.3,44,Maryland
2020/4/21,54,43.8,35,Massachusetts
2020/4/21,46,35.6,29,Michigan
2020/4/21,49,40.1,30,Minnesota
2020/4/21,82,59,48,Mississippi 
2020/4/21,67,57.4,46,Missouri
2020/4/21,68,57.8,46,Montana
2020/4/21,77,57.2,35,Nebraska 
2020/4/21,70,55.8,39,Nevada
2020/4/21,54,43.6,35,New Hampshire
2020/4/21,59,48.6,40,New Jersey
2020/4/21,68,55.8,45,New Mexico
2020/4/21,58,50.8,41,New York
2020/4/21,77,61.7,48,North Carolina
2020/4/21,77,53.1,31,North Dakota
2020/4/21,55,48.4,37,Ohio
2020/4/21,81,66.3,51,Oklahoma
2020/4/21,58,51.6,45,Oregon
2020/4/21,65,50.6,31,Wyoming
2020/4/21,48,40.3,31,Wisconsin
2020/4/21,62,55.3,44,West Virginia
2020/4/21,57,51.6,48,Washington
2020/4/21,73,59.5,44,Virginia
2020/4/21,50,40.7,28,Vermont
2020/4/21,69,58,44,Utah
2020/4/21,86,73.4,64,Texas
2020/4/21,73,63.1,51,Tennessee
2020/4/21,76,60.4,30,South Dakota
2020/4/21,79,65,49,South Carolina
2020/4/21,49,41.9,32,Rhode Island
2020/4/21,58,48.4,40,Pennsylvania
2020/4/22,76,62.3,51,Alabama
2020/4/22,45,43.9,42,Alaska
2020/4/22,90,77.1,63,Arizona 
2020/4/22,62,59.2,57, Arkansas
2020/4/22,83,66.4,50,California
2020/4/22,66,54.3,41,Colorado
2020/4/22,48,39.1,33,Connecticut 
2020/4/22,56,45.4,34,Delaware
2020/4/22,82,69.7,55,Florida
2020/4/22,72,61.8,49,Georgia
2020/4/22,83,76.3,69,Hawaii
2020/4/22,67,55.5,42,Idaho
2020/4/22,78,60.7,41,Illinois
2020/4/22,71,55.3,37,Indiana
2020/4/22,78,65.2,51,Iowa
2020/4/22,62,58,54,Kansas
2020/4/22,66,51.8,35,Kentucky
2020/4/22,82,71.2,62,Louisiana
2020/4/22,36,33.1,31,Maine
2020/4/22,59,47.8,35,Maryland
2020/4/22,44,38.4,34,Massachusetts
2020/4/22,36,30.2,23,Michigan
2020/4/22,67,53.8,43,Minnesota
2020/4/22,77,64.8,57,Mississippi 
2020/4/22,70,57.5,46,Missouri
2020/4/22,64,54.8,47,Montana
2020/4/22,77,64.6,51,Nebraska 
2020/4/22,74,59.6,45,Nevada
2020/4/22,44,37.5,29,New Hampshire
2020/4/22,50,42.6,35,New Jersey
2020/4/22,65,52.5,35,New Mexico
2020/4/22,51,44.3,38,New York
2020/4/22,70,60,46,North Carolina
2020/4/22,75,59.9,38,North Dakota
2020/4/22,59,43.7,30,Ohio
2020/4/22,64,60.8,57,Oklahoma
2020/4/22,58,53.4,45,Oregon
2020/4/22,61,52.4,41,Wyoming
2020/4/22,60,44.7,37,Wisconsin
2020/4/22,61,47.9,30,West Virginia
2020/4/22,54,51.4,49,Washington
2020/4/22,66,53.4,34,Virginia
2020/4/22,39,32.6,26,Vermont
2020/4/22,67,58.6,48,Utah
2020/4/22,81,74.4,68,Texas
2020/4/22,71,57,42,Tennessee
2020/4/22,77,60.9,43,South Dakota
2020/4/22,73,64.4,48,South Carolina
2020/4/22,47,40.4,34,Rhode Island
2020/4/22,53,44,36,Pennsylvania
2020/4/23,71,63.9,58,Alabama
2020/4/23,47,44.5,42,Alaska
2020/4/23,96,82.2,67,Arizona 
2020/4/23,72,61.3,56, Arkansas
2020/4/23,86,70.7,55,California
2020/4/23,67,55.7,46,Colorado
2020/4/23,53,41,27,Connecticut 
2020/4/23,57,48.2,39,Delaware
2020/4/23,79,68.7,65,Florida
2020/4/23,66,58.1,54,Georgia
2020/4/23,83,78.6,75,Hawaii
2020/4/23,61,53.2,48,Idaho
2020/4/23,64,56,53,Illinois
2020/4/23,60,53.7,51,Indiana
2020/4/23,74,59.7,50,Iowa
2020/4/23,77,59,51,Kansas
2020/4/23,57,53.7,51,Kentucky
2020/4/23,83,74.9,63,Louisiana
2020/4/23,49,38.6,29,Maine
2020/4/23,55,51.7,42,Maryland
2020/4/23,54,44.2,34,Massachusetts
2020/4/23,42,39.1,33,Michigan
2020/4/23,58,49,37,Minnesota
2020/4/23,79,67,58,Mississippi 
2020/4/23,69,57.9,53,Missouri
2020/4/23,60,50.6,45,Montana
2020/4/23,81,57.9,37,Nebraska 
2020/4/23,73,61.7,48,Nevada
2020/4/23,57,45,34,New Hampshire
2020/4/23,55,43.9,36,New Jersey
2020/4/23,72,53.8,31,New Mexico
2020/4/23,49,45.1,42,New York
2020/4/23,65,61.2,56,North Carolina
2020/4/23,64,55.1,40,North Dakota
2020/4/23,56,52,44,Ohio
2020/4/23,79,62.8,53,Oklahoma
2020/4/23,63,53.8,47,Oregon
2020/4/23,62,46.9,39,Wyoming
2020/4/23,54,43.7,39,Wisconsin
2020/4/23,58,53.4,47,West Virginia
2020/4/23,59,51.7,48,Washington
2020/4/23,63,54.9,47,Virginia
2020/4/23,50,39.3,30,Vermont
2020/4/23,63,57.3,52,Utah
2020/4/23,87,72,59,Texas
2020/4/23,72,60.1,53,Tennessee
2020/4/23,67,53.8,41,South Dakota
2020/4/23,68,62.3,57,South Carolina
2020/4/23,54,43.2,32,Rhode Island
2020/4/23,56,47.9,42,Pennsylvania
2020/4/24,79,66.9,57,Alabama
2020/4/24,45,43.1,41,Alaska
2020/4/24,97,84.6,69,Arizona 
2020/4/24,75,62.1,50, Arkansas
2020/4/24,92,74.3,57,California
2020/4/24,60,46.6,39,Colorado
2020/4/24,49,42.6,38,Connecticut 
2020/4/24,53,49.2,47,Delaware
2020/4/24,84,71.8,63,Florida
2020/4/24,72,64.1,58,Georgia
2020/4/24,83,77.1,73,Hawaii
2020/4/24,64,52.5,40,Idaho
2020/4/24,67,53.1,44,Illinois
2020/4/24,67,55.9,48,Indiana
2020/4/24,62,55.6,51,Iowa
2020/4/24,66,58.1,53,Kansas
2020/4/24,63,55.6,50,Kentucky
2020/4/24,85,71.7,57,Louisiana
2020/4/24,56,43.5,30,Maine
2020/4/24,56,52.6,50,Maryland
2020/4/24,45,42.4,40,Massachusetts
2020/4/24,54,42.7,38,Michigan
2020/4/24,66,53.6,43,Minnesota
2020/4/24,81,64.2,53,Mississippi 
2020/4/24,71,59,51,Missouri
2020/4/24,60,51,43,Montana
2020/4/24,58,53.3,46,Nebraska 
2020/4/24,78,61.8,45,Nevada
2020/4/24,53,47.6,42,New Hampshire
2020/4/24,50,45.7,41,New Jersey
2020/4/24,72,59.6,46,New Mexico
2020/4/24,50,47,43,New York
2020/4/24,80,68.8,62,North Carolina
2020/4/24,67,53.4,39,North Dakota
2020/4/24,64,54.5,48,Ohio
2020/4/24,74,65.8,55,Oklahoma
2020/4/24,62,55.5,50,Oregon
2020/4/24,50,40.8,36,Wyoming
2020/4/24,54,45.1,39,Wisconsin
2020/4/24,59,55.4,53,West Virginia
2020/4/24,59,53.8,47,Washington
2020/4/24,76,62.2,54,Virginia
2020/4/24,57,43.5,30,Vermont
2020/4/24,63,54,42,Utah
2020/4/24,95,76.6,51,Texas
2020/4/24,71,61.2,57,Tennessee
2020/4/24,67,53,39,South Dakota
2020/4/24,79,68.3,61,South Carolina
2020/4/24,45,42.7,40,Rhode Island
2020/4/24,54,49,44,Pennsylvania
2020/4/25,83,71.3,60,Alabama
2020/4/25,53,43.4,39,Alaska
2020/4/25,99,86.1,70,Arizona 
2020/4/25,72,60.8,54, Arkansas
2020/4/25,89,72.9,57,California
2020/4/25,64,50.7,39,Colorado
2020/4/25,66,50.7,34,Connecticut 
2020/4/25,64,50.3,42,Delaware
2020/4/25,87,68.8,58,Florida
2020/4/25,79,66.8,56,Georgia
2020/4/25,84,78,74,Hawaii
2020/4/25,71,59.5,46,Idaho
2020/4/25,50,47.2,45,Illinois
2020/4/25,66,56.1,47,Indiana
2020/4/25,67,56.3,47,Iowa
2020/4/25,68,55.8,48,Kansas
2020/4/25,64,55.3,46,Kentucky
2020/4/25,82,72.4,66,Louisiana
2020/4/25,62,49,39,Maine
2020/4/25,64,53.3,43,Maryland
2020/4/25,52,46.9,38,Massachusetts
2020/4/25,55,45.3,34,Michigan
2020/4/25,71,57.9,42,Minnesota
2020/4/25,74,66.7,59,Mississippi 
2020/4/25,60,54,46,Missouri
2020/4/25,66,52.8,35,Montana
2020/4/25,68,55.9,38,Nebraska 
2020/4/25,79,64,49,Nevada
2020/4/25,65,52.1,40,New Hampshire
2020/4/25,65,48.9,38,New Jersey
2020/4/25,74,56.5,41,New Mexico
2020/4/25,63,53.2,44,New York
2020/4/25,61,57.5,55,North Carolina
2020/4/25,62,50.9,43,North Dakota
2020/4/25,69,58.4,48,Ohio
2020/4/25,72,60.5,50,Oklahoma
2020/4/25,65,56.5,45,Oregon
2020/4/25,60,45.6,33,Wyoming
2020/4/25,56,47.6,38,Wisconsin
2020/4/25,65,55.9,49,West Virginia
2020/4/25,61,54.9,50,Washington
